ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,fold_enrichment,ci_lower,ci_upper
hsa05132,Salmonella infection,241,0.38156789123263735,1.6531624318105436,1.5789436430974138e-5,5.009557558554522e-4,3.5809535254936563e-4,3382,"tags=32%, list=18%, signal=27%",TLR2/FOS/IL1B/CD14/NFKBIA/CASP4/MLKL/MAP2K3/SNX9/CXCL8/RPS3/TNF/PLEKHM1/TUBB4A/PIK3C2B/DYNC1I1/TUBA1A/FLNA/CASP1/ACTG1/ELMO1/LY96/TNFRSF10A/MAP2K4/PAK1/ARL8A/RHOB/ACTB/CASP5/S100A10/TXN/TUBA1B/TRADD/KLC1/TNFRSF10B/EXOC5/MYO6/CASP7/TRAF6/NAIP/MYC/TUBB6/MAPK13/RELA/ARPC5/GAPDH/JUN/KPNA3/HSP90AB1/ANXA2/ACTR1B/TUBB4B/ELMO2/NCKAP1/RAB5A/DYNC1I2/ARL8B/DCTN1/RAB7A/ARF1/RIPK1/TUBB2B/CYTH1/KIF5B/ACBD3/BCL2/KIF5C/ACTR3/AKT2/MAPK14/DYNLT3/PFN4/CYCS/FBXO22/TUBB/CDC42/DNM2,1.6531624318105436,NA,NA
hsa04120,Ubiquitin mediated proteolysis,141,0.42097049091541944,1.6972814935992768,7.005500568928512e-5,0.0020374330821300423,0.0014564066972246117,6477,"tags=61%, list=34%, signal=41%",SOCS3/FANCL/CUL1/UBC/CUL4A/SIAH1/RPS27A/WWP1/UBE2D3/UBA3/UBE2D1/TRAF6/BRCA1/UBA2/UBE2Z/UBA6/UBE2B/UBA52/DDB2/UBE4B/AIRE/UBE2J1/UBE2E1/RBX1/UBE2O/UBR5/UBE2G2/UBE3A/ELOC/SOCS1/UBE4A/MGRN1/HUWE1/UBE3B/ITCH/CDC27/UBE2Q2/UBE2A/KLHL13/CUL3/TRIP12/CUL2/FBXW7/BIRC3/UBE2J2/UBOX5/RCHY1/UBE2L3/UBA1/PIAS2/UBE2I/UBE2D2/XIAP/HERC4/UBE2R2/MDM2/UBE2E3/UBE2L6/DDB1/UBE2N/CDC26/FBXW8/RNF7/CUL5/UBE2S/CDC16/BIRC6/ANAPC7/BIRC2/UBE3C/UBE2M/CDC34/UBE2K/ANAPC13/NEDD4L/UBE2D4/SKP1/PML/ERCC8/ANAPC1/FZR1/SAE1/UBE2H/ANAPC16/PPIL2/ANAPC10,1.6972814935992768,NA,NA
hsa01230,Biosynthesis of amino acids,63,0.524659513923347,1.8789788311067124,9.047369631985891e-5,0.002382201733755388,0.0017028557107526072,3299,"tags=38%, list=17%, signal=32%",SHMT1/PGK1/GLUL/BCAT1/MAT2A/ENO1/PFKL/ENO2/ARG2/TPI1/PFKP/SHMT2/ALDOB/PKM/GAPDH/IDH3A/CBS/PYCR1/ASS1/ALDH18A1/RPE/PGAM2/PC/PRPS2,1.8789788311067124,NA,NA
hsa04668,TNF signaling pathway,111,0.4465862730164335,1.764107338725825,9.55611010675514e-5,0.002382201733755388,0.0017028557107526072,2170,"tags=29%, list=11%, signal=26%",SOCS3/FOS/IL1B/IRF1/NFKBIA/JUNB/CCL2/MLKL/MAP2K3/BCL3/TNF/FRMD8/CSF1/TNFRSF1B/RHBDF1/MAP2K4/SELE/PTGS2/VEGFD/CREB3L2/ICAM1/NOD2/MAP3K8/TRADD/CXCL1/CASP7/TRAF1/MAPK13/RELA/CEBPB/JUN/CCL20,1.764107338725825,NA,NA
hsa04145,Phagosome,139,0.4174625690417759,1.683467249981766,1.2781080832400518e-4,0.0029737314736718538,0.002125695548967665,4448,"tags=41%, list=23%, signal=32%",TLR2/ITGB3/CD14/TFRC/FCGR2A/FCGR1A/FCAR/FCGR3A/TAP1/TUBB4A/DYNC1I1/TUBA1A/HLA-DRB5/NCF2/ACTG1/SEC22B/FCGR3B/EEA1/LAMP2/ACTB/STX12/HLA-DQA2/TUBA1B/HLA-DRB1/ITGAV/TUBB6/THBS1/ITGA2/HLA-DOB/MSR1/SEC61G/TAP2/ATP6V1F/TUBB4B/ATP6V0E2/RAB5A/DYNC1I2/RAB7A/TUBB2B/VAMP3/HLA-C/CD36/TUBB/STX18/TUBB8/HGS/DYNC1H1/C1R/ATP6V0A1/PIK3C3/ATP6V1D/ATP6V1E1/COLEC11/ATP6V0A2/SEC61B/LAMP1/SCARB1,1.683467249981766,NA,NA
hsa05417,Lipid and atherosclerosis,194,0.37284429262402274,1.584121317888921,3.719225574990035e-4,0.008112560785447014,0.005799055666267357,2707,"tags=27%, list=14%, signal=24%",TLR2/STAT3/FOS/IL1B/CD14/ERO1A/XBP1/NFKBIA/CCL3/BCL2L1/CCL2/IKBKE/HSPA6/MAP2K3/RAP1A/PTK2/CXCL8/TNF/CAMK2D/EIF2AK3/NCF2/HSPD1/PPARG/CASP1/LY96/TNFRSF10A/MAP2K4/CALM2/SELE/NFE2L2/ICAM1/HSPA1A/HSPA1B/SOD2/ATF6/TNFRSF10B/CCL3L1/CXCL1/CASP7/TRAF6/DDIT3/MAPK13/RELA/JUN/IRF7/HSP90AB1/CALML6/TICAM2/HSPA5/EIF2S1/NOX1/LDLR/BCL2,1.584121317888921,NA,NA
hsa05131,Shigellosis,219,0.355662952053617,1.517703755354366,4.1238506362374205e-4,0.008466022776746235,0.006051718890329836,3219,"tags=28%, list=17%, signal=24%",IL1B/CD14/DOCK1/HK2/NFKBIA/PXN/CASP4/BCL2L1/CTTN/BNIP3/TIFA/PTK2/CXCL8/TNF/BCAR1/UBE2V1/CUL1/CASP1/UBC/ACTG1/ELMO1/SEPTIN2/CAST/PLCD4/SEPTIN12/RPS27A/CALCOCO2/UBE2D3/RRAGD/ACTB/HK1/TRADD/UBE2D1/TRAF6/NAIP/CD44/MAPK13/RELA/ARPC5/JUN/SQSTM1/ELMO2/UBA52/ILK/SEPTIN9/MAP1LC3A/ARF1/RIPK1/TNIP1/CYTH1/ACTN1/BCL2/VDAC1/ACTR3/RBX1/MALT1/FOXO1/AKT2/MAPK14/CAPN2/PFN4/CYCS,1.517703755354366,NA,NA
hsa05203,Viral carcinogenesis,162,0.3854795160426189,1.5891626115674324,4.4451991676908024e-4,0.008618747275133834,0.006160890074518832,4084,"tags=35%, list=21%, signal=27%",STAT3/JAK3/CDKN1A/NFKBIA/PXN/PMAIP1/GSN/KAT2B/HDAC4/HPN/YWHAZ/GTF2H2/SND1/EGR3/GRB2/CREB3L2/DDX3X/CDKN2A/GTF2H2C/YWHAG/CCNA2/IRF9/STAT5B/TRADD/HDAC7/CDK2/TRAF1/RELA/LTBR/PKM/JUN/IRF7/NFKB2/POLB/STAT5A/TBPL2/ACTN1/VDAC3/HNRNPK/SCIN/UBE3A/HLA-C/RANBP1/CDC42/HDAC3/ATF2/UBR4/DNAJA3/RHOA/SRF/CREB5/MRPS18B/GTF2E2/GTF2H1/ACTN4/RASA2,1.5891626115674324,NA,NA
hsa04980,Cobalamin transport and metabolism,18,0.7143571037277818,1.952340799508541,5.052016931516385e-4,0.009279757416311674,0.0066333961926281606,2612,"tags=44%, list=14%, signal=38%",MMAB/ABCD4/PRDX1/ZNF143/TCN1/MMUT/MTRR/LMBRD1,1.952340799508541,NA,NA
hsa01200,Carbon metabolism,107,0.418244135117991,1.6459313104868205,5.689086610239104e-4,0.009927456134867237,0.007096386982245619,4550,"tags=38%, list=24%, signal=29%",SHMT1/PGK1/GLDC/HK2/ENO1/PFKL/ENO2/SDHA/GPI/TPI1/GCSH/H6PD/HK1/ME1/PFKP/SHMT2/ALDOB/MCEE/PKM/GAPDH/HAO2/IDH3A/MMUT/PCCB/RPE/PGAM2/SDHC/ACSS2/PC/DLST/PRPS2/GLUD1/ESD/SUCLG1/ALDH6A1/ACO1/DLAT/GCK/ACAT1/PCCA/G6PD,1.6459313104868205,NA,NA
hsa05140,Leishmaniasis,74,0.4730367640668884,1.7439377290090659,6.767060302539828e-4,0.01124620974088762,0.008039064118806713,2023,"tags=32%, list=11%, signal=29%",TLR2/FOS/IL1B/FCGR2A/NFKBIA/FCGR1A/TGFB3/FCGR3A/TNF/HLA-DRB5/NCF2/CR1/FCGR3B/PTGS2/EEF1A1/STAT1/HLA-DQA2/TRAF6/HLA-DRB1/MARCKSL1/MAPK13/RELA/HLA-DOB/JUN,1.7439377290090659,NA,NA
hsa00051,Fructose and mannose metabolism,30,0.6155692298450728,1.9014292151972145,7.146344412084826e-4,0.011336700908261837,0.008103749405091407,1725,"tags=33%, list=9%, signal=30%",HK2/PFKFB3/PFKL/ENOSF1/PMM2/PFKFB4/TPI1/HK1/PFKP/ALDOB,1.9014292151972145,NA,NA
hsa04725,Cholinergic synapse,110,-0.43352502708308693,-1.6609550307068406,8.180033202460893e-4,0.011640970579942891,0.008321248763222636,3133,"tags=38%, list=16%, signal=32%",CREB3L4/CACNA1C/PRKCG/CHRFAM7A/ADCY1/CHRNA4/PRKCB/PIK3R2/CHRNB2/AKT3/CHRM4/GNGT1/KCNQ1/CACNA1B/PIK3CA/CAMK2B/CHRM3/PIK3R6/CHRM1/JAK2/KCNJ3/ITPR1/PIK3CD/PLCB4/PIK3R3/KCNQ5/PLCB2/GNG2/KCNQ2/ADCY7/KCNJ6/ITPR2/CAMK4/CREB3L1/GNB4/PIK3CG/PLCB1/CAMK2G/CACNA1D/PIK3R5/CACNA1A/KCNQ3,-1.6609550307068406,NA,NA
hsa05130,Pathogenic Escherichia coli infection,186,0.3594849638456146,1.5133114686956504,8.338804140360236e-4,0.011640970579942891,0.008321248763222636,2604,"tags=27%, list=14%, signal=23%",MYO1G/FOS/IL1B/NCK2/TMED10/FCGR2A/NFKBIA/CLDN11/CASP4/SEC24D/CTTN/CXCL8/PAK2/RPS3/WIPF1/TNF/RAB1A/TUBB4A/GNA12/TUBA1A/CASP1/ACTG1/TNFRSF10A/PAK1/FYN/ACTB/TUBA1B/TRADD/TNFRSF10B/PTPN11/MYO6/CASP7/SEC24A/TJP1/TRAF6/NAIP/TUBB6/MAPK13/RELA/MYO5B/ARPC5/GAPDH/JUN/TUBB4B/NCKAP1/F2/ARF1/RIPK1/TUBB2B/CYTH1,1.5133114686956504,NA,NA
hsa05014,Amyotrophic lateral sclerosis,346,0.3180878289483987,1.4381741043094458,7.67948931412719e-4,0.011640970579942891,0.008321248763222636,4185,"tags=29%, list=22%, signal=23%",XBP1/BCL2L1/HAP1/MAP2K3/NUP205/WDR41/NUP58/SDHA/TNF/RAB1A/TUBB4A/NUP188/TUBA1A/EIF2AK3/CASP1/RANBP2/ACTG1/TNFRSF1B/NUP210L/PSMD11/PRPH/TOMM40/NUP214/ACTB/UBQLN2/ATF6/TUBA1B/KLC1/NDUFS2/POM121C/NUP98/DDIT3/TUBB6/MAPK13/PSMC2/PSMB5/AMBRA1/PSMA7/NUP153/SQSTM1/ACTR1B/NDUFV2/TUBB4B/UBQLN1/PSMA6/COX6B2/SEH1L/NUP160/MATR3/RAB5A/ANXA7/NUP107/VAPB/HSPA5/DCTN1/MAP1LC3A/TUBB2B/NUP133/EIF2S1/KIF5B/BCL2/NXF3/KIF5C/SEC13/SDHC/RAB39B/PSMD13/VDAC1/NDUFA13/MAPK14/NOS2/PFN4/PSMD3/PSMD8/RAB8A/CYCS/NDUFB6/TUBB/PSMD12/POM121/ALS2/COX4I1/PSMB1/PSMD9/TANK/PPP3CC/NDUFA9/TUBB8/PSMB7/CHCHD10/NUP85/NDUFV1/PSMB2/ATP5PB/PIK3C3/PSMA2/MAP1LC3B/NUP93/NDUFS7/PSMD7,1.4381741043094458,NA,NA
hsa05418,Fluid shear stress and atherosclerosis,128,0.3939828408462133,1.5695991811870438,9.024522896445678e-4,0.012113686503305928,0.008659157596994435,3169,"tags=35%, list=16%, signal=30%",FOS/VEGFA/ITGB3/IL1B/GSTO2/DUSP1/HMOX1/CCL2/PDGFA/PTK2/THBD/TRPV4/TNF/NCF2/ACTG1/MAP2K4/GSTA4/CALM2/SELE/NFE2L2/ICAM1/ACTB/TXN/RAC2/GSTO1/GPC1/ITGAV/MAPK13/RELA/NQO1/JUN/SQSTM1/HSP90AB1/PRKAA2/CALML6/CAV2/PRKCZ/NOX1/IL1R2/BCL2/ASS1/CAV1/AKT2/MAPK14/KDR,1.5695991811870438,NA,NA
hsa05163,Human cytomegalovirus infection,205,0.3468966590754572,1.4726463287850808,9.758673939368755e-4,0.012613989647554428,0.009016786446902124,2163,"tags=21%, list=11%, signal=19%",STAT3/VEGFA/CDKN1A/ITGB3/IL1B/NFKBIA/PXN/CCL3/GNB3/CCL2/ADCY3/GNAO1/PTK2/TAP1/CXCL8/GNAI1/TNF/BCAR1/GNA12/IL10RB/EIF4EBP1/CCL4/CALM2/PTGS2/GRB2/CREB3L2/CDKN2A/CCL4L2/CCR1/TRADD/CCL3L1/GNB5/RAC2/CXCR4/MYC/ITGAV/MAPK13/RELA/GNG8/PDIA3/TAP2/GNAI2/B2M/GNG10,1.4726463287850808,NA,NA
hsa04260,Cardiac muscle contraction,80,-0.45828287206734003,-1.6713974947283374,0.0010918320851598564,0.01360890706145678,0.009727977600860374,3342,"tags=29%, list=17%, signal=24%",CACNA1C/MT-CO3/CACNA2D2/TPM1/TPM2/CACNA2D3/CACNB2/SLC9A7/CACNG8/ATP1A3/ATP2A3/CACNG7/SLC8A2/HRC/CACNG2/CACNG4/CACNG3/TRDN/CACNA1D/SLC8A1/SLC8A3/ATP1A2/CACNB4,-1.6713974947283374,NA,NA
hsa05032,Morphine addiction,88,-0.4436493139123396,-1.6445802959024018,0.001175176484484101,0.01414264114086039,0.010109503695924935,2727,"tags=38%, list=14%, signal=32%",ADCY1/GRK2/GRK5/PRKCB/GNGT1/GABRA3/GABBR1/CACNA1B/GABRB2/PDE11A/GABRB3/KCNJ3/PDE4A/GNG2/DRD1/ADCY7/SLC32A1/ARRB2/KCNJ6/GABRA4/GABRG2/GABRA2/PDE3B/GABRG3/OPRM1/PDE3A/GNB4/GABRD/PDE7B/GABRG1/CACNA1A/PDE4D/GABRB1,-1.6445802959024018,NA,NA
hsa04623,Cytosolic DNA-sensing pathway,67,0.46069999471433876,1.6686294045620313,0.0012851476759847963,0.014950551297289796,0.010687017516084096,2554,"tags=30%, list=13%, signal=26%",IL1B/ZDHHC11B/NFKBIA/SAMHD1/MLKL/IFI16/IKBKE/POLR3G/G3BP1/CASP1/ZDHHC11/CCL4/MEFV/CCL4L2/CASP7/RELA/POLR2F/IRF7/POLR3A/RIPK1,1.6686294045620313,NA,NA
hsa04924,Renin secretion,62,-0.4797117827945333,-1.6820051948696542,0.0013868293284134035,0.015613014052137993,0.011160561997758119,1495,"tags=26%, list=8%, signal=24%",ADCYAP1R1/ITPR1/PLCB4/EDN3/PLCB2/ADRB1/PPP3CA/ITPR2/PDE3B/PDE3A/KCNMA1/PLCB1/ADRB2/CACNA1D/GUCY1A1/CLCA4,-1.6820051948696542,NA,NA
hsa04024,cAMP signaling pathway,201,-0.36448902267178646,-1.4994632133646768,0.0016935196910261806,0.018469949130254282,0.01320276864385542,2817,"tags=27%, list=15%, signal=24%",BDNF/CREBBP/PPP1R1B/FXYD1/PIK3R2/HTR4/AKT3/HTR1E/ATP1A3/VIP/ATP2A3/GABBR1/TSHR/SSTR1/FSHR/PIK3CA/ADCYAP1R1/SUCNR1/ATP2B2/CAMK2B/SOX9/HHIP/VAV1/CHRM1/GRIN2B/GRIA4/PIK3CD/GRIA1/PIK3R3/EDN3/NPY1R/PDE4A/ADORA2A/DRD1/MAPK8/ADCY7/ADRB1/VAV3/PDE3B/CAMK4/CREB3L1/MAPK10/F2R/PDE3A/KCNK2/CNGA1/GRIN1/CRH/ADRB2/CAMK2G/GLI3/CACNA1D/PDE4D/ABCC4/ATP1A2,-1.4994632133646768,NA,NA
hsa05169,Epstein-Barr virus infection,185,0.35474501496085514,1.4896228030660392,0.001755342066945379,0.018564072162543552,0.013270050075472242,3395,"tags=29%, list=18%, signal=24%",TLR2/STAT3/JAK3/CDKN1A/GADD45B/IFNAR2/NFKBIA/GADD45A/IKBKE/CR2/MAP2K3/TAP1/TNF/SAP30/HLA-DRB5/MAP2K4/PSMD11/ICAM1/STAT1/HLA-DQA2/CCNA2/IRF9/TRADD/CD58/CDK2/TRAF6/HLA-DRB1/MYC/CD44/MAPK13/RELA/PSMC2/HLA-DOB/PDIA3/JUN/TAP2/IRF7/B2M/NFKB2/DDB2/RIPK1/BCL2/PSMD13/E2F2/AKT2/HLA-C/MAPK14/POLK/PSMD3/PSMD8/CYCS/PSMD12/NCOR2,1.4896228030660392,NA,NA
hsa05100,Bacterial invasion of epithelial cells,77,0.4474232382945325,1.6565896366430435,0.0018845356532534018,0.019344204205454036,0.013827707424800502,3686,"tags=38%, list=19%, signal=31%",CTNNA1/DOCK1/PXN/CTTN/PTK2/DNM3/BCAR1/MAD2L2/FN1/ACTG1/ELMO1/SEPTIN2/CLTA/SEPTIN12/ACTB/CLTC/ARPC5/SHC2/ELMO2/ILK/SEPTIN9/CAV2/SHC1/ACTR3/CAV1/CDC42/DNM2/GAB1/RHOA,1.6565896366430435,NA,NA
hsa04730,Long-term depression,58,-0.4849064965163451,-1.6706849217979343,0.0020793411459644044,0.019613244863285865,0.01402002422741291,1495,"tags=26%, list=8%, signal=24%",ITPR1/GRIA1/PRKG1/PLCB4/PLCB2/GRM1/IGF1R/ITPR2/CRH/PLCB1/PLA2G4A/CACNA1A/GUCY1A1/IGF1/RYR1,-1.6706849217979343,NA,NA
hsa03013,Nucleocytoplasmic transport,106,0.411486598730938,1.6126831683717489,0.00204309636259868,0.019613244863285865,0.01402002422741291,4988,"tags=41%, list=26%, signal=30%",NUP205/NUP58/NUP188/RANBP2/NUP210L/EEF1A1/NUP214/IPO7/POM121C/NUP98/IPO5/AHCTF1/NUP153/KPNA3/CASC3/SEH1L/NUP160/NUP107/XPO1/EIF4A3/SRRM1/NUP133/NXF3/SEC13/DDX39B/IPO11/POM121/IPO13/XPOT/TNPO3/IPO8/NUP85/XPO4/THOC1/NUP93/TMEM33/SENP2/UBE2I/NUP50/SUMO3/XPO6/KPNB1/TNPO1,1.6126831683717489,NA,NA
hsa04310,Wnt signaling pathway,161,-0.380519000095867,-1.5245085320757428,0.0020631556873745424,0.019613244863285865,0.01402002422741291,3706,"tags=33%, list=19%, signal=27%",AXIN2/PRICKLE2/GPC4/WNT3/FZD9/TCF7L1/RSPO2/WNT16/FZD1/PRKCG/LGR6/LGR4/CREBBP/NFATC2/PRKCB/DKK2/WNT7B/LGR5/CXXC4/LRP5/SMAD3/FRAT2/FRAT1/APCDD1/CAMK2B/TLE3/TLE4/CCDC88C/WNT6/SFRP4/FZD2/PSEN1/MCC/VANGL1/PLCB4/PLCB2/MAPK8/RNF43/PPP3CA/TCF7L2/ROR1/WNT2B/WNT7A/CCND1/MAPK10/NKD1/TLE1/PLCB1/CCND3/CAMK2G/DAAM2/PRICKLE1/WIF1,-1.5245085320757428,NA,NA
