ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,fold_enrichment,ci_lower,ci_upper
hsa05163,Human cytomegalovirus infection,203,-0.4228051634617456,-1.8695012158370898,2.1568137495102272e-7,5.376628561279066e-6,3.097379144033484e-6,4950,"tags=39%, list=26%, signal=29%",PPP3CA/NRAS/KRAS/ATF4/TNFRSF1A/CALM1/CCR1/ITGAV/ADCY5/CGAS/CXCL12/CCL2/CREB1/CHUK/GNAI3/GNG2/ROCK1/AKAP13/RB1/MAP2K1/NFKBIA/TP53/EIF4EBP1/PRKACB/NFATC2/PIK3CD/RELA/RAC1/PIK3R2/PTK2/GNA13/MAPK14/ARHGEF12/RIPK1/CTNNB1/ADCY9/PIK3CB/CASP8/GNGT1/GNAS/ARHGEF11/GNB3/SOS2/GNB1/GRB2/CRKL/SP1/PTGER4/ROCK2/RAF1/AKT3/GNAQ/GSK3B/CRK/VEGFA/PXN/PRKCA/GNAI1/CASP9/PPP3R1/IKBKB/ADCY7/CREB5/BCAR1/PIK3CA/TAPBP/HLA-E/MAP2K6/STAT3/RPS6KB1/NFKB1/GNG7/GNAO1/SOS1/NFATC3/IL1B/ITPR1/CDK6/CALML6,-1.8695012158370898,NA,NA
hsa05211,Renal cell carcinoma,68,-0.5810704766980334,-2.1578889285715457,2.999248098387166e-7,5.815208812984005e-6,3.350037349660519e-6,4143,"tags=50%, list=22%, signal=39%",CUL2/VHL/EPAS1/MAP2K1/HGF/HIF1A/PIK3CD/RAC1/PIK3R2/PIK3CB/SOS2/BRAF/TFE3/EGLN1/PAK4/GRB2/CRKL/SLC2A1/RAPGEF1/FLCN/RAF1/AKT3/CRK/VEGFA/RAP1A/EP300/PTPN11/PIK3CA/TGFA/CREBBP/SOS1/GAB1/JUN/PAK2,-2.1578889285715457,NA,NA
hsa05161,Hepatitis B,147,-0.46008031632474494,-1.9374409782363564,2.9742861625420183e-7,5.815208812984005e-6,3.350037349660519e-6,5644,"tags=50%, list=30%, signal=35%",PRKCB/MAPK1/TGFB1/TYK2/SMAD4/TICAM2/DDB1/BIRC5/ATF2/YWHAZ/NRAS/KRAS/ATF4/TGFBR2/CASP10/TRAF6/CREB1/TIRAP/CHUK/CCNA2/MYD88/RB1/MAP2K1/MAP3K1/MAVS/NFKBIA/IFNAR1/TP53/NFATC2/SMAD3/PIK3CD/RELA/PIK3R2/BCL2/MAPK9/CDK2/APAF1/STAT2/MAPK14/STAT5A/JAK3/PIK3CB/CASP8/SOS2/BRAF/TGFBR1/GRB2/TLR2/RAF1/MAP2K7/YWHAQ/AKT3/MAPK8/JAK2/PRKCA/CASP9/FOS/IKBKB/HSPG2/EP300/CREB5/STAT5B/PIK3CA/TAB2/MAP2K6/STAT3/NFKB1/MAP3K7/CREBBP/MAP2K4/SOS1/NFATC3/JUN,-1.9374409782363564,NA,NA
hsa04010,MAPK signaling pathway,284,-0.3829053915093321,-1.7481803872106982,2.704328460544901e-7,5.815208812984005e-6,3.350037349660519e-6,4101,"tags=36%, list=22%, signal=29%",DAXX/CHUK/KIT/PLA2G4B/CSF1/MYD88/MECOM/FGF7/MAP2K1/MAP4K3/MAP3K1/STK4/HGF/CSF1R/TP53/PRKACB/RRAS2/RRAS/RELA/RAC1/MAPK9/NR4A1/KDR/IGF1/MAPK14/MAP3K8/FGF20/JUND/TAOK2/CACNG7/SOS2/BRAF/MAP3K20/MAP3K10/MAP3K13/HSPA1L/PPM1B/TGFBR1/RPS6KA3/NF1/FGFR2/GADD45B/TAOK3/VEGFD/GRB2/MAPK8IP3/CRKL/RASGRF1/MEF2C/PLA2G4A/MKNK2/DUSP10/RAF1/MAP2K7/FGF18/AKT3/RASA2/MAPK8/CRK/VEGFA/RPS6KA5/PRKCA/FOS/MAP3K14/RAP1A/PPP3R1/IKBKB/MAPKAPK2/ERBB3/NLK/ERBB4/TAB2/ARTN/ARRB1/DUSP6/MAP2K6/ELK4/RAPGEF2/TGFA/NFKB1/MAP3K7/INSR/RASGRP3/IL1A/CACNA2D1/FGF1/MAP2K4/SOS1/NFATC3/AREG/IL1B/MAPT/IGF1R/JUN/MAP4K4/DUSP16/DUSP1/PAK2/HSPB1/CACNA1E/HSPA1B/HSPA1A,-1.7481803872106982,NA,NA
hsa05200,Pathways in cancer,491,-0.33782762805360267,-1.6311095600044494,2.734155759956754e-7,5.815208812984005e-6,3.350037349660519e-6,4383,"tags=34%, list=23%, signal=27%",PMAIP1/NCOA1/ADCY5/IL4R/PLCG2/TRAF6/CXCL12/NFKB2/SMAD2/XIAP/TFG/CUL2/VHL/PTCH1/CHUK/CCNA2/KIT/EPAS1/RASSF1/GNAI3/GNG2/ROCK1/MECOM/RB1/BCL2L11/FGF7/MAP2K1/ZBTB17/NFKBIA/RXRA/STK4/LAMB2/HGF/IFNAR1/LRP5/TXNRD3/CSF1R/TP53/RUNX1/TRAF1/PRKACB/DVL2/HIF1A/SMAD3/FZD5/PIK3CD/KEAP1/RELA/RAC1/DLL1/PIK3R2/BCL2/MAPK9/RASSF5/CBL/CDK2/MSH2/CDKN1B/PTK2/ITGA6/APAF1/ITGA2B/STAT2/IGF1/GNA13/ARHGEF12/FGF20/LEF1/LAMA2/WNT10B/STAT5A/IL6ST/JAK3/TPM3/CTNNB1/ADCY9/PIK3CB/CASP8/IFNGR1/GNGT1/GNAS/ARHGEF11/GNB3/SOS2/BRAF/GNB1/TGFBR1/RALA/ABL1/IFNAR2/FGFR2/GADD45B/EGLN1/NOS2/CUL1/VEGFD/FZD1/GRB2/CRKL/SLC2A1/SP1/PTGER4/FOXO1/ROCK2/RAF1/APC2/FGF18/IL13RA1/BCR/AKT3/GNAQ/CASP7/MAPK8/PPARD/GSK3B/RALBP1/CRK/VEGFA/JAK2/RPS6KA5/PRKCA/GNAI1/BCL2L1/CASP9/FOS/NCOA3/IKBKB/ADCY7/RALB/MMP2/SUFU/EP300/NFE2L2/LPAR1/STAT5B/F2R/TPR/PIK3CA/CAMK2D/CCND3/DCC/STAT3/ITGA2/TGFA/RALGDS/RPS6KB1/POLK/NFKB1/HSP90AA1/RASGRP3/GNG7/PLD1/CTBP2/CREBBP/AR/MITF/FGF1/HMOX1/CTNNA3/SOS1/CDK6/IGF1R/JUN/PIM1/CALML6/ZBTB16,-1.6311095600044494,NA,NA
hsa04915,Estrogen signaling pathway,108,-0.5083802809501891,-2.0364556993962366,3.3257099483113766e-7,6.1088040629508965e-6,3.5191722998751965e-6,3290,"tags=33%, list=17%, signal=28%",PRKACB/PIK3CD/PIK3R2/BCL2/SHC4/ADCY9/PIK3CB/GNAS/SOS2/HSPA1L/GRB2/SP1/RAF1/AKT3/GNAQ/FKBP4/GNAI1/FOS/NCOA3/ADCY7/MMP2/CREB5/PIK3CA/TGFA/NCOA2/HSP90AA1/FKBP5/GNAO1/SOS1/ITPR1/JUN/CALML6/GREB1/SHC2/HSPA1B/HSPA1A,-2.0364556993962366,NA,NA
hsa04722,Neurotrophin signaling pathway,115,-0.4987115345993731,-2.0189589592063104,6.015745979179668e-7,1.049747673366852e-5,6.047407800122719e-6,5244,"tags=57%, list=28%, signal=42%",RPS6KA1/CAMK2G/MAP3K5/IRS1/MAP2K5/NRAS/KRAS/ATF4/RAP1B/CALM1/PLCG2/PRDM4/TRAF6/PDPK1/TP73/PRKCD/YWHAE/MAP2K1/MAP3K1/NFKBIA/TP53/SH2B2/PIK3CD/RELA/RAC1/PIK3R2/BCL2/MAPK9/MAPK14/SHC4/NFKBIE/PIK3CB/SOS2/BRAF/RPS6KA3/ABL1/FRS2/MAGED1/GRB2/CRKL/RAPGEF1/RAF1/MAP2K7/AKT3/MAPK8/GSK3B/CRK/RPS6KA5/PSEN1/RAP1A/IKBKB/MAPKAPK2/PTPN11/PIK3CA/CAMK2D/RIPK2/NFKB1/KIDINS220/FOXO3/SOS1/GAB1/JUN/SORT1/IRAK2/CALML6/SHC2,-2.0189589592063104,NA,NA
hsa05417,Lipid and atherosclerosis,190,-0.42441361133663946,-1.856740536675692,7.08191900615468e-7,1.1769474919752303e-5,6.780183108649342e-6,5161,"tags=43%, list=27%, signal=32%",MAP3K5/PPARG/ICAM1/PPP3CA/NRAS/KRAS/CYP2J2/ATF4/TNFRSF1A/RAP1B/ABCA1/CALM1/TNFRSF10A/VAV1/CD40LG/TRAF6/PDPK1/CCL2/TIRAP/CHUK/HSPD1/MYD88/ABCG1/POU2F2/NFKBIA/RXRA/TP53/TNFSF10/IL18/NFATC2/CASP6/PIK3CD/RELA/RAC1/PIK3R2/BCL2/MAPK9/PTK2/APAF1/MAPK14/NLRP3/EIF2S1/PIK3CB/CASP8/CASP1/HSPA1L/TLR2/ATF6/ROCK2/MAP2K7/AKT3/CASP7/MIB1/MAPK8/GSK3B/JAK2/PRKCA/BCL2L1/CASP9/FOS/RAP1A/PPP3R1/IKBKB/LDLR/CYBB/NFE2L2/PIK3CA/CAMK2D/TAB2/MAP2K6/STAT3/NFKB1/MAP3K7/HSP90AA1/MAP2K4/NFATC3/IL1B/ITPR1/JUN/CALML6/HSPA1B/HSPA1A,-1.856740536675692,NA,NA
hsa04012,ErbB signaling pathway,84,-0.5403965753477545,-2.0734483451680465,9.685065690059637e-7,1.4696034460133971e-5,8.466121495658538e-6,3173,"tags=46%, list=17%, signal=39%",EIF4EBP1/PIK3CD/PIK3R2/MAPK9/CBL/CDKN1B/PTK2/SHC4/STAT5A/PIK3CB/SOS2/BRAF/ABL1/PAK4/GRB2/CRKL/RAF1/MAP2K7/AKT3/MAPK8/GSK3B/CRK/NCK1/PRKCA/ERBB3/STAT5B/PIK3CA/CAMK2D/ERBB4/TGFA/RPS6KB1/NCK2/MAP2K4/SOS1/AREG/GAB1/JUN/PAK2/SHC2,-2.0734483451680465,NA,NA
hsa04933,AGE-RAGE signaling pathway in diabetic complications,99,-0.5107960673478917,-2.017253418100325,9.383765911300047e-7,1.4696034460133971e-5,8.466121495658538e-6,3196,"tags=37%, list=17%, signal=31%",SMAD3/COL1A2/PIK3CD/RELA/RAC1/PIK3R2/BCL2/MAPK9/CDKN1B/PRKCE/MAPK14/STAT5A/PIK3CB/COL3A1/TGFBR1/NOX4/THBD/VEGFD/FOXO1/AKT3/MAPK8/VEGFA/JAK2/PRKCA/MMP2/CYBB/STAT5B/PIK3CA/COL1A1/STAT3/NFKB1/IL1A/PRKCZ/IL1B/JUN/PIM1/SERPINE1,-2.017253418100325,NA,NA
hsa04062,Chemokine signaling pathway,160,-0.44449340524867004,-1.8914040694114478,1.1783123530741508e-6,1.7134625467619943e-5,9.870949975314159e-6,4596,"tags=42%, list=24%, signal=32%",CCR1/VAV1/ARRB2/PIK3CG/ADCY5/PLCG2/CXCL12/GRK4/CCL2/CHUK/PRKCD/GNAI3/GNG2/ROCK1/MAP2K1/PIK3R5/HCK/NFKBIA/PRKACB/FGR/PIK3CD/RELA/RAC1/PIK3R2/GRK2/PTK2/STAT2/GRK5/SHC4/JAK3/ADCY9/PIK3CB/GNGT1/GNB3/SOS2/BRAF/GNB1/TIAM1/GRB2/CRKL/GSK3A/ROCK2/RAF1/AKT3/GNAQ/PREX1/GSK3B/CRK/JAK2/PXN/GNAI1/RAP1A/IKBKB/ADCY7/STAT5B/BCAR1/PIK3CA/ARRB1/STAT3/NFKB1/GNG7/PRKCZ/FOXO3/SOS1/GRK7/ELMO1/SHC2,-1.8914040694114478,NA,NA
hsa04120,Ubiquitin mediated proteolysis,140,-0.4613581623801022,-1.9237696816384857,1.2758187090332134e-6,1.781042917810366e-5,1.0260268354751317e-5,4997,"tags=49%, list=26%, signal=36%",UBE2D2/MGRN1/UBE2J1/CUL5/UBA1/PIAS4/HERC2/SKP2/UBE2H/UBE2L3/UBE2I/TRAF6/SAE1/XIAP/CUL2/VHL/CDC26/HUWE1/COP1/HERC1/UBE4A/MAP3K1/UBE2F/UBA6/FBXW11/UBE2G2/UBE2W/UBE3A/KEAP1/UBA2/UBR5/CBL/UBE2Z/CDC27/KLHL9/ANAPC1/CUL3/UBE2D3/UBOX5/UBE2D1/PIAS1/UBE2E1/CUL1/TRIP12/BTRC/UBE2B/UBE3C/ITCH/CUL4A/WWP1/FBXW8/UBE2K/SMURF2/BIRC6/UBE2E2/ANAPC16/ANAPC10/HERC3/UBE2R2/FBXW7/WWP2/HERC4/UBE2O/UBE2G1/NEDD4L/UBE4B/SMURF1/RHOBTB1,-1.9237696816384857,NA,NA
hsa05166,Human T-cell leukemia virus 1 infection,210,-0.4055041154993812,-1.8002143571630969,1.37158527116309e-6,1.8410894601381477e-5,1.0606185700087053e-5,5536,"tags=42%, list=29%, signal=30%",ADCY4/TLN1/TGFB1/CD3D/SMAD4/HLA-DPA1/HLA-DRB1/ATF2/ICAM1/PPP3CA/NRAS/KRAS/IL2RB/ATF4/TNFRSF1A/TGFBR2/PTEN/ZFP36/ADCY5/NFKB2/SMAD2/XIAP/LTA/CREB1/CHUK/CCNA2/CDC26/KAT2A/RB1/MAP2K1/MAP3K1/NFKBIA/TP53/BUB3/CRTC1/PRKACB/NFATC2/SMAD3/PIK3CD/RELA/PIK3R2/MAPK9/CDK2/VAC14/CDC27/STAT5A/POLB/ANAPC1/TRRAP/JAK3/ADCY9/GPS2/PIK3CB/XPO1/ETS2/RANBP3/TGFBR1/HLA-DOA/SLC2A1/AKT3/NRP1/MAPK8/MAD1L1/BCL2L1/FOS/MAP3K14/PPP3R1/IKBKB/ADCY7/EP300/CREB5/HLA-DQA1/KAT2B/HLA-DRA/STAT5B/ATM/TLN2/PIK3CA/ATR/ANAPC16/ANAPC10/CCND3/HLA-E/ELK4/NFKB1/CREBBP/MAP2K4/NFATC3/JUN,-1.8002143571630969,NA,NA
